Sort,Data filename,Start,End,Runtime (s),cpu_clk_unhalted.thread_any,cpu_clk_unhalted.thread_any:k,cpu_clk_unhalted.thread_any:u,cs,cs:k,cs:u,dtlb_load_misses.miss_causes_a_walk,dtlb_load_misses.miss_causes_a_walk:k,dtlb_load_misses.miss_causes_a_walk:u,dtlb_load_misses.walk_active,dtlb_load_misses.walk_active:k,dtlb_load_misses.walk_active:u,dtlb_store_misses.miss_causes_a_walk,dtlb_store_misses.miss_causes_a_walk:k,dtlb_store_misses.miss_causes_a_walk:u,dtlb_store_misses.walk_active,dtlb_store_misses.walk_active:k,dtlb_store_misses.walk_active:u,faults,faults:k,faults:u,inst_retired.any,inst_retired.any:k,inst_retired.any:u,migrations,migrations:k,migrations:u
24,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-20-57-11-209308485.mmu,0x555980400000,0x5559b0c00000,7079.993746,6566053997205,1963673155219,4604544520858,15842417,15842417,0,6172525780,2165169514,4014776193,547833987659,79397500860,467958788164,665316166,72446211,592986227,39736056533,3979450362,35662736203,742042,28368,713674,4780451733947,1490265686455,3290862395079,0,0,0
24,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-28-08-48-20-657233851.mmu,0x555980400000,0x5559b0c00000,7268.014831,6591592783050,1901307192098,4691484338753,15405884,15405884,0,5176842957,1072004758,4104176078,550203637093,58652784509,491348178958,727527081,116240059,611307286,43218195560,5651464456,37498360948,763477,28329,735148,4785810546461,1466333562471,3317596166149,0,0,0
24,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-28-08-53-57-341934578.mmu,0x555980400000,0x5559b0c00000,8065.13676,6696171075893,2051946503419,4642198804467,16056148,16056148,0,5458867679,1179118844,4277461251,553702271747,67767755724,485210061975,687691284,65731050,621740403,41155160138,3982222747,37013152422,2828354,126182,2702172,4922278123388,1566170277686,3350465335690,0,0,0
24,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-28-08-55-01-106273243.mmu,0x555980400000,0x5559b0c00000,7988.122864,6669479694789,1977363701937,4701731220728,15959747,15959747,0,5141017414,974655198,4168107701,540354836002,54197180464,485597286157,753711915,113508923,641358750,43631902474,5224921017,38334031222,3555454,158277,3397177,4868845188397,1509812984870,3361061816607,0,0,0
25,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-20-59-47-782138633.mmu,0x5559b0c00000,0x5559e1400000,7335.068232,6559090028014,1948637646741,4607818963867,15788270,15788270,0,5400982778,1332442394,4065978514,529415859232,61626371888,467206240310,664539213,65696327,596552190,40489289759,4271363477,36221608044,1811196,40357,1770839,4791159594864,1498887527839,3289905181487,0,0,0
25,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-21-08-29-065689710.mmu,0x5559b0c00000,0x5559e1400000,7590.105059,6577271516128,1925540222636,4659575282312,15658221,15658221,0,5363184445,1358672529,4011213573,538716530658,68436392342,470214062920,670118567,76727450,593101646,40970799288,4619798829,36392618734,2106962,129987,1976975,4794537547788,1470660435097,3328978780376,0,0,0
25,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-21-10-04-159983675.mmu,0x5559b0c00000,0x5559e1400000,7809.106427,6600974691807,1884980922371,4715141313632,15530885,15530885,0,5409250062,1332735491,4077825742,557812133970,61743593664,496305627766,682092081,70068203,614816319,42563810667,4499311687,38154685821,1755551,87940,1667611,4779861034157,1457407397958,3319844335905,0,0,0
25,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-21-10-36-531641132.mmu,0x5559b0c00000,0x5559e1400000,7130.016509,6586126251513,1870655211053,4719228403412,15593057,15593057,0,5306031034,1228047840,4069154030,557946339513,62501456211,493954460663,745093251,141313693,604197950,44008197764,6482431407,37496894745,1420348,103899,1316449,4790390420729,1450997739118,3337689563897,0,0,0
25,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-21-15-13-426247541.mmu,0x5559b0c00000,0x5559e1400000,8089.137782,6638180701449,1910867843246,4730880916553,15597102,15597102,0,5499057375,1354727313,4147517092,561593165943,68883958749,492148302191,701214574,67908604,633489556,42340330063,3787935392,38414132237,2433295,198940,2234355,4814479237925,1466869168482,3344656481542,0,0,0
26,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-21-37-05-120764409.mmu,0x5559e1400000,0x555a11c00000,7993.154903,6615896554577,1920302675764,4702193816259,15682202,15682202,0,5252749993,1194196270,4052332066,538483133624,61150133918,476426318171,684117755,61475038,622440180,41540069011,3719942464,37735196140,3002774,129752,2873022,4818922237535,1466125542503,3349503704851,0,0,0
26,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-21-39-40-271342507.mmu,0x5559e1400000,0x555a11c00000,8002.139606,6656837549886,1914641230620,4743723479034,15755362,15755362,0,5024893271,976950068,4038214015,542594774095,56316515192,484525274707,736828126,86391925,647661627,44792382976,5058886685,39604621815,4117262,160479,3956783,4829077596936,1470319523202,3355339269990,0,0,0
26,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-22-00-00-540421092.mmu,0x5559e1400000,0x555a11c00000,8245.146344,6631852505191,1983553958964,4666147429554,15768286,15768286,0,5791455797,1637223418,4147301173,552542590883,73082290283,478442209785,709210577,85641484,622557422,41579078352,4027589502,37518680595,3541597,86516,3455081,4812789962609,1502114705230,3310432328414,0,0,0
26,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-22-01-04-233037843.mmu,0x5559e1400000,0x555a11c00000,8191.967268,6622921817731,1910010056027,4715700541597,15762822,15762822,0,5257254388,1135846457,4125096853,547386001239,60509138081,485776980446,767386807,132801174,635483946,44369422888,6355314101,38034551387,4063772,167458,3896314,4827507547697,1477880207877,3343024873290,0,0,0
26,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-22-12-16-778964281.mmu,0x5559e1400000,0x555a11c00000,7048.997961,6541011346279,1851938295966,4693033445167,15461124,15461124,0,4904918423,822127500,4081535580,552235165572,53345771299,498669207461,653900058,53076261,598829227,40909056180,3535297379,37295849886,573927,23845,550082,4732565413505,1444268000935,3287617735930,0,0,0
27,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-22-20-26-583208360.mmu,0x555a11c00000,0x555a42400000,7246.042364,6565007883342,1869115012430,4697623180313,15583205,15583205,0,5367484502,1334383783,4039484119,551027710923,61967741133,489687733615,662453202,62605118,598244711,40255481126,3802022950,36548942607,1309097,86042,1223055,4769791405442,1445555808692,3320167053528,0,0,0
27,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-22-23-32-197485050.mmu,0x555a11c00000,0x555a42400000,8188.204528,6621872241118,1990265407045,4633828901201,16273963,16273963,0,5303386808,1039964365,4260005231,547117215214,61634236931,484923361657,675750540,61842717,610025292,40800500852,4249785427,36401628621,2022180,101574,1920606,4920035637054,1562936117090,3354842059699,0,0,0
27,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-28-09-14-24-454420399.mmu,0x555a11c00000,0x555a42400000,8031.131139,6640939124251,1925322289091,4725596215662,15816928,15816929,0,5388755755,1369041560,4029493848,544631406380,63799945207,480507681609,670059095,60231844,613123355,41577030445,3903427167,37760333492,2097585,140626,1956959,4816850101215,1468701073775,3351661509794,0,0,0
27,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-28-09-25-39-013827185.mmu,0x555a11c00000,0x555a42400000,8037.134793,6627778371613,1948223694911,4675560837420,15849861,15849861,0,5150088102,997190589,4154148992,541151520879,58854763498,482468598847,689737460,67456896,622392904,41372392356,4315106660,37100725170,1960341,48063,1912366,4850413418247,1496333407963,3350541471535,0,0,0
27,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-30-05-26-28-147660737.mmu,0x555a11c00000,0x555a42400000,8194.193172,6710774200424,2039391685780,4679359601113,16121270,16121270,0,6014473419,1787361073,4227081172,562231632205,76019913692,486382998409,674104588,67502611,605149031,40956099229,4198956209,36409218919,2764812,111412,2653400,4938112387898,1539686875178,3393893599371,0,0,0
28,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-23-04-54-324415492.mmu,0x555a42400000,0x555a72c00000,7582.085805,6700479373869,2033721086038,4676127265290,16279081,16279082,0,6498273091,2220829878,4270625878,580610003320,88050682659,490240396444,709239275,84245547,624972146,42844925788,4975470436,37927438432,623964,27046,596918,4949735714967,1569765986415,3384616089595,0,0,0
28,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-23-04-54-794367925.mmu,0x555a42400000,0x555a72c00000,6967.991488,6553668532174,1947351202458,4608263943323,15854543,15854543,0,5622773403,1578718144,4048242673,539868666054,69338583453,470924977577,697998429,93717286,605719955,40827731135,4424730629,36456952076,694312,28982,665330,4789254719290,1487585428508,3297097177077,0,0,0
28,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-28-09-31-51-741928540.mmu,0x555a42400000,0x555a72c00000,7692.088028,6631468344800,1997948886134,4641959514541,16056784,16056784,0,5591631607,1313410949,4272944371,550190744419,67862462688,482069906825,701530623,69757792,630954166,41462812050,4280546703,37187270074,1600762,100865,1499897,4877050878271,1527172182250,3358191553212,0,0,0
28,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-29-17-25-48-731433105.mmu,0x555a42400000,0x555a72c00000,7441.059938,6538030546049,1881808721533,4659416003454,15486045,15486045,0,5118440691,1109616654,4009301258,539284780000,59196321615,480278685028,646773501,59951000,588692601,39882556169,3896440021,36052229712,1246832,100651,1146181,4752855102840,1450360300023,3303311891597,0,0,0
28,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-29-17-49-54-685933310.mmu,0x555a42400000,0x555a72c00000,7865.11738,6583711693431,1898938490087,4687875724560,15634309,15634309,0,5384704405,1293761182,4091209639,562337692602,66410494160,495964257130,707229153,84356943,622180663,42957286281,4840653672,38162782671,3630612,125246,3505366,4754466196873,1470031172783,3286524357306,0,0,0
29,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-23-19-11-811417413.mmu,0x555a72c00000,0x555aa3400000,7010.991488,6532692391991,1892141891227,4641180860321,15621050,15621051,0,5327372680,1261814171,4064946547,548452143242,68870320382,480345390424,667040807,53219572,614494302,40791861702,3306184552,37717941208,904658,36620,868038,4727463773294,1453868512238,3271922595621,0,0,0
29,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-28-09-36-01-149003398.mmu,0x555a72c00000,0x555aa3400000,7076.964108,6584403055037,1915358899722,4691346565542,15643378,15643378,0,5591084419,1462577757,4124791400,557819525282,68178898035,488179866967,699268343,75743859,624539821,43046003953,4659569356,38351440388,690485,29319,661166,4772197388915,1454483049101,3322559688726,0,0,0
29,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-28-10-17-46-663858530.mmu,0x555a72c00000,0x555aa3400000,7210.033949,6590484483568,1908755245027,4691181933137,15677071,15677072,0,5468471849,1362956985,4103702137,557897564047,67453854773,489976636412,715125785,78413868,637022063,44238059232,5411589692,38909954152,2431386,150735,2280651,4744567982433,1461624872347,3278502374753,0,0,0
29,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-28-10-46-45-948629001.mmu,0x555a72c00000,0x555aa3400000,6931.970868,6552423296964,1914366327880,4641522984139,15713491,15713491,0,5500093421,1402914896,4092796519,547071735348,66843230311,479691167351,664002487,62712953,599458731,40502253826,4005022442,36663579290,708812,28956,679856,4752622797150,1474433800592,3277683808839,0,0,0
29,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-29-17-53-36-398622556.mmu,0x555a72c00000,0x555aa3400000,8211.149905,6639579533022,1996954591871,4650327193220,15955915,15955915,0,5377766088,1268844712,4110013914,532179808781,62015146359,469919285270,699450460,67586697,632739520,41873228201,4341608127,37478963633,2843764,133616,2710148,4887477546271,1524817273480,3361454150711,0,0,0
30,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-23-29-01-189777616.mmu,0x555aa3400000,0x555ad3c00000,7756.102885,6596721461276,1899187005201,4708360494241,15652888,15652888,0,5227555640,1221168611,4011858392,550248561545,55764963299,494141088743,648142151,57431704,591001357,39830339601,3262653136,36697045211,1250087,106971,1143116,4767587178216,1464041128140,3301970609418,0,0,0
30,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-28-12-17-10-731557989.mmu,0x555aa3400000,0x555ad3c00000,7263.021547,6583178258950,1964830802460,4621958658770,15700885,15700885,0,5212071312,1100376872,4115279447,534461614422,60286275260,474413990132,682867529,63994002,620945329,41674139363,4520502677,37304771228,552720,27790,524930,4809189895511,1496921568321,3311574385108,0,0,0
30,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-29-17-40-38-659558018.mmu,0x555aa3400000,0x555ad3c00000,8115.157026,6614235449317,1927080660299,4691624379116,15812384,15812384,0,5024779376,919364984,4108370477,540323786628,56942939021,483690734347,707937649,70855889,635872222,42676582707,4766950867,37953038710,2256606,101630,2154976,4825150493507,1478996359567,3345821275391,0,0,0
30,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-29-17-45-16-924419721.mmu,0x555aa3400000,0x555ad3c00000,8158.170738,6590935743522,1904000440713,4691209138986,15742477,15742477,0,5331914977,1276242351,4058066239,543837803295,62088632670,481583540170,699224571,81989610,618400768,42991457669,4664430153,38398590482,3096799,139208,2957591,4824795848548,1473847620772,3347429707442,0,0,0
30,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-29-19-25-53-872999100.mmu,0x555aa3400000,0x555ad3c00000,7148.0448,6588884160865,1881401245841,4712589372785,15805383,15805383,0,5478992022,1353507611,4112241516,561809412772,59932181461,501714348168,706572501,103927482,600039950,42027213902,4576086716,37368203635,640655,31530,609125,4745329940366,1460123774161,3285476564736,0,0,0
31,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-24-23-51-01-986415059.mmu,0x555ad3c00000,0x555b04400000,7794.885266,6642910163170,2042771991111,4607709594423,16152720,16152720,0,5727572031,1507210819,4219213334,543994668671,67387926167,476348950990,676037389,68461797,605685294,39300104743,3684062865,35661608705,1272912,90059,1182853,4917766561318,1573866397740,3344069412024,0,0,0
31,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-28-12-45-10-567116397.mmu,0x555ad3c00000,0x555b04400000,7740.106287,6571657810906,1879800634955,4695310290675,15638677,15638677,0,4975749190,908642617,4070326053,542398813480,51590777150,491750502470,725513822,98340823,625519455,42399506789,4557884032,37760638898,3185103,85005,3100098,4763784628663,1460540510314,3301643277602,0,0,0
31,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-28-13-00-29-607802400.mmu,0x555ad3c00000,0x555b04400000,7085.999694,6562937749469,1902324328566,4660141565013,15513909,15513909,0,5483883851,1511448023,3969906879,541734560831,67002907992,474355510828,673451534,61900975,609620517,41477623861,3639542710,37803354368,782503,27596,754907,4750628332764,1461522405225,3286906623209,0,0,0
31,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-28-13-06-37-547099737.mmu,0x555ad3c00000,0x555b04400000,7994.16776,6667875767517,1961063371593,4735929986419,15740171,15740171,0,5587522780,1517588849,4083156650,555600257550,65101558736,490712091157,660197992,72416384,588935999,40129054906,3822564521,36390581812,1925438,95668,1829770,4831535821442,1477499226252,3352753702714,0,0,0
31,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-28-13-12-15-429070840.mmu,0x555ad3c00000,0x555b04400000,7469.05362,6610576749645,1889022721434,4725238319243,15726690,15726690,0,5123507324,932671319,4181494373,569959900360,57819160528,511456217863,678342800,57110104,618652474,42279843992,4257389339,38058781825,1126454,83097,1043357,4764821637587,1464982273066,3296687219907,0,0,0
32,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-25-00-09-55-043305401.mmu,0x555b04400000,0x555b34c00000,6975.003186,6583858839056,1874740803734,4706382251281,15666284,15666284,0,4927157014,840226588,4084758700,542237291654,50774752351,491060192692,661994232,49050092,610242875,41405740677,3258092163,38175354919,705381,30185,675196,4777397655941,1452463159304,3314462841231,0,0,0
32,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-25-00-19-36-104997760.mmu,0x555b04400000,0x555b34c00000,7072.998762,6589525320779,1870487561633,4726442046999,15533617,15533618,0,5037263974,900848748,4137058563,557914186264,54769794412,502768449224,678807694,57199921,623040340,41397429313,3595407582,37999615763,636679,27677,609002,4758863449946,1451650992889,3307443367464,0,0,0
32,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-25-00-31-21-981258376.mmu,0x555b04400000,0x555b34c00000,7865.117974,6677030982291,2057162870326,4629769057359,16422321,16422321,0,5377420795,1097534349,4288826025,543058630999,61474764274,482898105306,702388202,64038478,639491749,41838438120,3939442070,38062639822,1853409,107826,1745583,4974690172799,1612912534756,3369941367726,0,0,0
32,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-25-00-35-58-822834448.mmu,0x555b04400000,0x555b34c00000,7221.021016,6562436795205,1976522517373,4582780021363,15880326,15880326,0,5782636446,1610847993,4173423290,538560734076,68781564138,469096733730,681326600,65885617,615749185,41150393074,4640804223,36586824470,954811,35725,919086,4806859051743,1500244177835,3304691475748,0,0,0
32,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-29-17-50-26-571872584.mmu,0x555b04400000,0x555b34c00000,7946.160772,6603118279313,1896257387840,4709938076551,15663392,15663392,0,5447491896,1407604718,4035626266,546356523520,67234902070,479049368915,684416064,75981852,607888251,42063013160,4536102938,37410374532,2918866,131187,2787679,4788824979761,1465134339442,3325415416589,0,0,0
33,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-25-00-44-08-708709990.mmu,0x555b34c00000,0x555b65400000,8397.170983,6657719588854,1988443873552,4667561220723,15931736,15931736,0,5239102896,1201812244,4048602242,530270467239,60694109419,470906104275,711908969,71767143,636928449,41528963415,3957780369,37541603261,4952747,241695,4711052,4847220668886,1513524622011,3328696260563,0,0,0
33,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-25-00-56-24-997202748.mmu,0x555b34c00000,0x555b65400000,7735.115598,6617703394964,1901394859167,4725307980539,15638163,15638163,0,5586545905,1460773734,4130545536,563269060283,63863802225,500242759854,700480603,79371361,623173345,42246358687,4624304753,37795241468,1342732,36056,1306676,4800206533716,1457856845379,3339854506657,0,0,0
33,/p/multifacet/users/markm/results3/cbmm/j/exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-25-01-12-41-707250332.mmu,0x555b34c00000,0x555b65400000,8793.26901,6702882231949,2068289268445,4637022649853,16525181,16525181,0,5453054914,1192003369,4261286214,545500880393,63743119784,481237675207,696025985,60089287,635749763,40215631059,3435025325,36817166124,3708671,192429,3516242,4989241972622,1608372974420,3380671745824,0,0,0
33,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__MongoDB____op_count__9500000__read_prop__0.25__update_prop__0.375__tmpfs_size__null__cache_size__null__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_add-2021-11-29-18-03-58-212799595.mmu,0x555b34c00000,0x555b65400000,8808.245572,6782517022472,2075694054088,4715929623527,16401596,16401596,0,5972238836,1623899043,4353364726,576453673231,77409337755,499320380947,720482632,80659097,637454694,41560804220,4759061081,36852131378,3871541,159232,3712309,4994567163615,1585343520621,3413599211246,0,0,0
